,title,text,url,date,photo,tv,sns,ano,quote
198,"김부용, 최민용과 다정 투샷..'불타는 청춘' 케미","최민용과 김부용./사진=김부용 인스타그램가수 김부용과 배우 최민용이 다정한 투샷을 선보였다.김부용은 16일 자신의 인스타그램에 ""민용이랑, 특이하지만 좋은 동생""이라는 글과 함께 사진을 게재했다.사진 속 김부용과 최민용은 서로 마주 보고 있다. 특히 두 사람이 서있는 곳 뒤로 눈이 조각처럼 쌓여 있어 눈길을 끈다.이를 접한 네티즌들은 ""오늘도 기다립니다"", ""둘 다 멋집니다"", ""마치 그림입니다"" 등 다양한 반응을 내놓았다.한편 김부용과 최민용은 SBS 예능프로그램 '불타는 청춘'에 출연해 예능감을 선보이고 있다.이건희 이슈팀기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002776669,2019.04.16. 오후 2:13,0,0,인스타그램,네티즌,"네티즌들은 ""오늘도 기다립니다"", ""둘 다 멋집니다"", ""마치 그림입니다"" 등 다양한 반응을 내놓았다.한편 김부용과 최민용은 SBS 예능프로그램 '불타는 청춘'에 출연해 예능감을 선보이고 있다.이건희 이슈팀기자 topkeontop12@mtstarnews.com"
199,"레드벨벳 예리 ""모두 좋은 봄 잘 보내고 있지?""","레드벨벳 예리./사진=레드벨벳 인스타그램걸 그룹 레드벨벳(웬디 아이린 슬기 조이 예리) 멤버 화사한 미소를 뽐냈다.예리는 16일 레드벨벳 공식 인스타그램을 통해 ""모두 좋은 봄 잘 보내고 있지""라는 글과 함께 여러 장의 사진을 게재했다.사진 속 예리는 하얀색 모자를 쓴 채 '숨긴다고 숨겨지니 예쁜 게'라고 문구가 쓰인 곳에서 먼 곳을 응시하고 있다. 
레드벨벳 예리./사진=레드벨벳 공식 인스타그램또 다른 사진에서 예리는 '봄에 먹는 건 0칼로리'라고 적힌 곳 옆에 앉아 환한 미소를 보였고, 큰 벚꽃 아래에서도 행복한 포즈를 짓고 있어 눈길을 끈다.이를 접한 네티즌들은 ""잘 지내고 있어요"", ""역시 귀여워"", ""덕분에 힘이 나네요"" 등 다양한 반응을 내놓았다.한편 예리가 속한 레드벨벳은 한국과 미국, 일본을 오가며 왕성한 활동을 펼치고 있다.이건희 이슈팀기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002776722,2019.04.16. 오후 5:05,0,0,인스타그램,네티즌,"네티즌들은 ""잘 지내고 있어요"", ""역시 귀여워"", ""덕분에 힘이 나네요"" 등 다양한 반응을 내놓았다.한편 예리가 속한 레드벨벳은 한국과 미국, 일본을 오가며 왕성한 활동을 펼치고 있다.이건희 이슈팀기자 topkeontop12@mtstarnews.com"
200,"에이미 ""프로포폴 공범"" 폭로→A에 쏠리는 의혹[스타이슈]","/사진=스타뉴스방송인 에이미가 과거 남자 연예인 A씨와 함께 프로포폴을 함께 투약했으며, 해당 연예인이 성폭행으로 입막음을 하려고 했다고 폭로한 가운데 지목되고 있는 A씨 측이 ""상황을 파악하고 있다""고 밝혔다. 에이미가 폭로한 남자 연예인 A씨로 지목되고 있는 한 연예인 소속사 측은 16일 스타뉴스에 ""상황을 파악 중""이라고 밝혔다. 앞서 에이미는 16일 자신의 인스타그램에 장문의 글을 게재하며 친구, 즉 남자 연예인 A씨와 함께 프로포폴을 했으며, 자신은 이를 숨기고 혼자서 처벌당했다고 폭로했다. 앞서 에이미는 폭로 글을 통해 ""저한테는 정말 제가 좋아한단 친구가 있었다. 저에게는 소울메이트 같은 존재였다""며 ""잘못을 저질러서 경찰에 갔을 때 '(경찰이) 누구누구와 같이 프로포폴을 했느냐'고 물어봤을 때, 제 입에서는 한 마디도 나오지 않았다. 나만 처벌해달라고 빌었다""고 했다.이어 자신이 잡혀가기 며칠 전부터 누군가에게 전화가 왔다고 설명했다. 상상도 못할 이야기였다고 하면서 ""'에이미가 혹시라도 자기를 경찰에 불어버릴 수도 있으니까. 그전에 같이 에이미를 만나서 성폭행 사진. 동영상을 찍어서 불지 못하게 하자'고 했었다고 들었다. 그걸 제안한 사람은 친구""라며 ""제안받은 사람은 도저히 그런 일을 할 수 없어서 저에게 말해준 것""이라고 폭로했다.  에이미는 프로포폴 투약으로 경찰 조사가 시작되자, 군대에 있던 그 친구가 새벽마다 전화해 도와달라고 했지만, 일이 끝나고 나서 자신을 피했다고 말했다. 그러면서 그는 ""모든 프로포폴은 그 A군과 함께 였습니다. 졸피뎀도 마찬가지""라고 말했다.이러한 에이미의 폭로는 많은 사람들의 관심을 받았고, 벌써부터 네티즌들은 과거 발언 등을 재조명하며 에이미와 친분이 있던 몇몇 남자 연예인들의 이름을 거론하고 있는 상태다. 한편 에이미는 2012년 프로포폴 투약 혐의로 기소, 징역 8월에 집행유예 2년을 선고 받은 바 있다. 이후 2013년 11월 서울 서부보호관찰소에서 만난 권 모씨로부터 향정신성의약품인 졸피뎀을 건네받은 혐의로 재판에 넘겨져 500만원의 벌금형을 선고 받았다. 이어 서울출입국관리사무소는 미국 국적인 에이미에 대해 출국명령 처분을 내렸고, 에이미는 2015년 11월 출국명령처분 취소소송 항소심에서 기각 판결을 받아 그해 12월 출국하게 됐다. 이정호 기자 direct119@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002776752,2019.04.16. 오후 6:52,0,0,인스타그램,네티즌,"네티즌들은 과거 발언 등을 재조명하며 에이미와 친분이 있던 몇몇 남자 연예인들의 이름을 거론하고 있는 상태다. 한편 에이미는 2012년 프로포폴 투약 혐의로 기소, 징역 8월에 집행유예 2년을 선고 받은 바 있다. 이후 2013년 11월 서울 서부보호관찰소에서 만난 권 모씨로부터 향정신성의약품인 졸피뎀을 건네받은 혐의로 재판에 넘겨져 500만원의 벌금형을 선고 받았다. 이어 서울출입국관리사무소는 미국 국적인 에이미에 대해 출국명령 처분을 내렸고, 에이미는 2015년 11월 출국명령처분 취소소송 항소심에서 기각 판결을 받아 그해 12월 출국하게 됐다. 이정호 기자 direct119@mtstarnews.com"
201,"'국민여러분' 태인호, 네거티브 정책 반대 ""정책으로 승부""[별별TV]","/사진=KBS 2TV 월화드라마 '국민 여러분' 캡처드라마 '국민 여러분!'의 태인호가 자신의 정치관을 내세우며 회의를 진행했다.16일 오후 방송된 KBS 2TV 월화드라마 '국민 여러분!'(연출 김정현, 극본 한정훈)에서는 국회의원 재보궐 선거에 출마한 한상진(태인호 분)이 측근들과 회의를 하는모습이 담겼다.한상진의 측근은 ""'할 말은 하고 할 일은 하는 젊은 인재 한상진' 이렇게 포커스 뽑아봤어""라며 한상진에게 어필했다.한상진은 ""젊은 인재 말고 젊은 일꾼 어때? 인재라고 하면은 너무 엘리트 느낌 들잖아""라며 자신의 생각을 밝혔다. 이어 한상진은 네거티브 전략을 추천하는 측근에게 ""우린 정책으로 승부보는 게 맞아. 국민들이 우리한테 바라는 게 그거고""라며 자신의 소신을 전했다.장은송 인턴기자 star@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002776796,2019.04.16. 오후 10:28,0,1,,측근,"측근들과 회의를 하는모습이 담겼다.한상진의 측근은 ""'할 말은 하고 할 일은 하는 젊은 인재 한상진' 이렇게 포커스 뽑아봤어""라며 한상진에게 어필했다.한상진은 ""젊은 인재 말고 젊은 일꾼 어때? 인재라고 하면은 너무 엘리트 느낌 들잖아""라며 자신의 생각을 밝혔다. 이어 한상진은 네거티브 전략을 추천하는 측근에게 ""우린 정책으로 승부보는 게 맞아. 국민들이 우리한테 바라는 게 그거고""라며 자신의 소신을 전했다.장은송 인턴기자 star@mtstarnews.com"
202,"박한별, '슬사' 마지막 촬영 앞둬..'최선을 다해서'","배우 박한별/사진=스타뉴스배우 박한별이 가수 승리의 '버닝썬 게이트'와 관련 이름이 언급돼 시청자들의 하차 요구까지 빗발쳤던 '슬플 때 사랑한다'를 마지막까지 최선을 다해 마무리 한다. 17일 오후 방송 관계자에 따르면 박한별이 주연을 맡은 MBC 주말드라마 '슬플 때 사랑한다'가 오는 21일 촬영을 마칠 예정이다. '슬플 때 사랑한다'는 진정한 사랑을 찾아가는 세 남녀의 격정 멜로 드라마다. 박한별, 지현우, 류수영, 왕빛나 등이 주연을 맡았다. 지난 2월 23일 첫 방송됐으며, 오는 27일 종영 예정이다.앞서 남편이 승리의 '버닝썬 게이트'와 얽힌 일로 논란이 된 박한별은 끝까지 최선을 다해 촬영을 해 유종의 미를 거둘 계획이다.  소속사 플라이업 엔터테인먼트 관계자는 17일 스타뉴스에 ""박한별이 드라마 마지막 촬영을 앞두고 최선을 다하고 있다. 남은 촬영분까지 열심히 촬영할 것""이라고 했다. 이어 드라마 종영 후 일정에 대해선 ""아직 특별한 것은 없다""고 말을 아꼈다. 남편의 일과 관련해 경찰 추가 조사에 대해 묻자 ""들은 이야기는 없다""고 ㅂ락혔다. 박한별은 '슬플 때 사랑한다'를 2017년 결혼 후 첫 복귀작으로 선택해 관심을 모았다. 그러나 그녀의 남편이 승리의 '버닝썬 게이트'와 관련된 유리홀딩스 대표 유인석으로 밝혀지면서 구설수에 올랐다. 유 대표가 경찰 유착, 성매매(성접대) 알선 의혹 등 '버닝썬 게이트'와 관련해 논란이 됐기 때문이다. 박한별은 '슬플 때 사랑한다'가 방송된 후 남편의 일이 알려져 곤혹을 치렀다. 일부 시청자들이 시청자 게시판 등을 통해 하차 요구를 강력히 요구하면서부터다. 그녀는 승리와 유 대표의 관계가 하나씩 드러나고, 이 과정에서 남편인 유 대표와 유착 관계에 있다는 의혹을 받고 있는 경찰 윤 모 총경과 골프 회동을 한 것으로 알려져 논란이 됐다. 시청자들의 비난이 이어지는 가운데 박한별은 지난 3월 19일 자신의 인스타그램에 ""최근 저의 남편과 관련된 논란과 사건들, 의혹들로 인해 많은 분들에게 심려를 끼쳐드려 정말 죄송하다""고 전한 바 있다. '슬플 대 사랑한다' 하차와 관련해서는 ""방송분량과는 달리 촬영은 지난해부터 들어가게 되어 지금은 거의 후반부 촬영을 하고 있습니다. 마지막까지 극의 흐름이 깨지지 않게 '마리'의 인생을 잘 그려내는 것이 저의 의무이기에 힘들어도 끝까지 최선을 다하자고 하여 책임감 있게 촬영하고 있습니다""고 밝히기도 했다. 또 지난달 3월 23일에는 참고인 신분으로 경찰 조사를 받았다. 그는 남편 유 대표의 경찰관과 유착 의혹에 대해 참고인 조사 신분으로 조사를 받았다.한편 '슬플 때 사랑한다'는 오는 21일 모든 촬영을 마칠 계획이다. 이어 22일에는 배우들, 스태프, 제작진 등이 참석하는 종방연을 진행할 예정이다. 이경호 기자 sky@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002776982,2019.04.17. 오후 2:11,0,0,인스타그램,관계자,"관계자에 따르면 박한별이 주연을 맡은 MBC 주말드라마 '슬플 때 사랑한다'가 오는 21일 촬영을 마칠 예정이다. '슬플 때 사랑한다'는 진정한 사랑을 찾아가는 세 남녀의 격정 멜로 드라마다. 박한별, 지현우, 류수영, 왕빛나 등이 주연을 맡았다. 지난 2월 23일 첫 방송됐으며, 오는 27일 종영 예정이다.앞서 남편이 승리의 '버닝썬 게이트'와 얽힌 일로 논란이 된 박한별은 끝까지 최선을 다해 촬영을 해 유종의 미를 거둘 계획이다.  소속사 플라이업 엔터테인먼트 관계자는 17일 스타뉴스에 ""박한별이 드라마 마지막 촬영을 앞두고 최선을 다하고 있다. 남은 촬영분까지 열심히 촬영할 것""이라고 했다. 이어 드라마 종영 후 일정에 대해선 ""아직 특별한 것은 없다""고 말을 아꼈다. 남편의 일과 관련해 경찰 추가 조사에 대해 묻자 ""들은 이야기는 없다""고 ㅂ락혔다. 박한별은 '슬플 때 사랑한다'를 2017년 결혼 후 첫 복귀작으로 선택해 관심을 모았다. 그러나 그녀의 남편이 승리의 '버닝썬 게이트'와 관련된 유리홀딩스 대표 유인석으로 밝혀지면서 구설수에 올랐다. 유 대표가 경찰 유착, 성매매(성접대) 알선 의혹 등 '버닝썬 게이트'와 관련해 논란이 됐기 때문이다. 박한별은 '슬플 때 사랑한다'가 방송된 후 남편의 일이 알려져 곤혹을 치렀다. 일부 시청자들이 시청자 게시판 등을 통해 하차 요구를 강력히 요구하면서부터다. 그녀는 승리와 유 대표의 관계가 하나씩 드러나고, 이 과정에서 남편인 유 대표와 유착 관계에 있다는 의혹을 받고 있는 경찰 윤 모 총경과 골프 회동을 한 것으로 알려져 논란이 됐다. 시청자들의 비난이 이어지는 가운데 박한별은 지난 3월 19일 자신의 인스타그램에 ""최근 저의 남편과 관련된 논란과 사건들, 의혹들로 인해 많은 분들에게 심려를 끼쳐드려 정말 죄송하다""고 전한 바 있다. '슬플 대 사랑한다' 하차와 관련해서는 ""방송분량과는 달리 촬영은 지난해부터 들어가게 되어 지금은 거의 후반부 촬영을 하고 있습니다. 마지막까지 극의 흐름이 깨지지 않게 '마리'의 인생을 잘 그려내는 것이 저의 의무이기에 힘들어도 끝까지 최선을 다하자고 하여 책임감 있게 촬영하고 있습니다""고 밝히기도 했다. 또 지난달 3월 23일에는 참고인 신분으로 경찰 조사를 받았다. 그는 남편 유 대표의 경찰관과 유착 의혹에 대해 참고인 조사 신분으로 조사를 받았다.한편 '슬플 때 사랑한다'는 오는 21일 모든 촬영을 마칠 계획이다. 이어 22일에는 배우들, 스태프, 제작진 등이 참석하는 종방연을 진행할 예정이다. 이경호 기자 sky@mtstarnews.com"
203,"진영이 뽐낸 완벽 비주얼 ""좋은 하루 보내세요""","진영./사진=진영 인스타그램가수 겸 배우 진영이 잘생긴 매력을 뽐냈다.진영은 17일 자신의 인스타그램에 ""모두 좋은 하루 보내세요""라는 글과 함께 한 장의 사진을 게재했다.사진 속 진영은 편안한 운동복 차림으로 카메라를 응시하고 있다. 특히 진영은 근접 셀카에도 완벽한 비주얼을 자랑해 눈길을 끈다.이를 접한 네티즌들은 ""좋은 하루 보내세요"", ""잘 생겼어요"", ""얼굴이 너무 작아 부럽네요"" 등 다양한 반응을 내놓았다.진영은 오는 18일 첫 방송되는 넷플릭스 드라마 '첫사랑은 처음이라서'에 출연할 예정이다.진영이 출연하는 '첫사랑은 처음이라서'는 첫 인생이라 어렵고, 첫 사랑이라 서툰 인생 초보 다섯 청춘들이 그리는 좌충우돌 로맨스다.이건희 이슈팀기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002777066,2019.04.17. 오후 4:12,0,0,인스타그램,네티즌,"네티즌들은 ""좋은 하루 보내세요"", ""잘 생겼어요"", ""얼굴이 너무 작아 부럽네요"" 등 다양한 반응을 내놓았다.진영은 오는 18일 첫 방송되는 넷플릭스 드라마 '첫사랑은 처음이라서'에 출연할 예정이다.진영이 출연하는 '첫사랑은 처음이라서'는 첫 인생이라 어렵고, 첫 사랑이라 서툰 인생 초보 다섯 청춘들이 그리는 좌충우돌 로맨스다.이건희 이슈팀기자 topkeontop12@mtstarnews.com"
204,'에이틴2'부터 '심포유'까지 V라이브 4월 라인업 공개,"'에이틴2'부터 '심포유'까지 V라이브 4월 라인업 공개 네이버 '브이라이브'(V앱) 채널의 웹 콘텐츠 V오리지널이 4월 라인업을 17일 공개했다. 공개된 라인업에는 웹 드라마 '에이틴2'(제작 플레이리스트), '프레쉬맨', '아 남고지만 행복하다', 웹 예능 '심포유-시우민 편', '빅픽처3', '리얼하이로맨스'가 포함됐다. 오는 21일을 시작으로 매주 목, 일요일 공개되는 '에이틴2'는 열여덟에서 열아홉이 되며 변화를 맞은 주인공들의 이야기가 중점적으로 다뤄진다. 대학수학능력시험을 앞두고 겪는 갈등과 고민, 그 과정에서 오는 수많은 선택의 순간들을 현실감 있게 그려낼 예정이다.'에이틴1'의 주역 6인과 새로운 캐릭터로 최보민, 강민아가 출연을 예고했다. '에이틴'은 지난 시즌 두텁게 쌓아놓은 팬덤을 바탕으로 브이라이브에서 '에이틴2'의 공식 팬클럽인 '에이틴2 팬십'을 출시한다고 밝혔다. 첫 공개부터 뜨거운 관심을 받은 '심포유'(제작 SM C&C)는 엑소 멤버들이 각자 팬들과 공유하고 싶은 자신의 일상 생활을 밀착 공개하는 리얼리티 예능이다. 첫 번째 주인공인 멤버 시우민은 친근한 일상을 공개하며 뜨거운 반응을 얻고 있다. 특히 공개와 함께 회당 100만뷰를 돌파, 2019년 V오리지널 중 최단기간 1000만뷰를 돌파하는 대기록을 세웠다. 매주 월, 수, 금요일 오후 7시 공개된다.웹예능 사상 최고 조회수 기록한 '빅픽처'(제작 MYSTIC STORY)도 시즌3로 돌아왔다. '빅픽처'는 블록버스터급 '빅픽처'를 꿈꾸는 두 남자의 제작비 충당 프로젝트. '예능 대부' 여운혁PD가 김종국, 하하와 함께 이번에는 어떤 사고를 칠지 기대를 높이고 있다. 지난 8일 공개된 '빅픽처3'에서는 김종국과 하하가 페스티벌 개최 계획을 세웠다. 매주 월, 화, 수요일 오후 6시 공개된다  '프레쉬맨'(제작 와이낫미디어)은 교내 최고 '아싸' 동아리인 '프레쉬맨'을 배경으로 '아싸' 도진과 '인싸' 교원의 아슬아슬한 브로맨틱 코미디가 펼쳐진다. 서툴러서 서러운 대학교 신입생들의 이야기를 코믹하게 다뤄 공감을 자아내고 있다. 매주 토, 일요일 오후 1시 공개된다.이 밖에 두 남자 고등학생의 성장기를 유쾌하게 담아낸 '아 남고라서 행복하다'(제작 72초TV)는 매주 화, 목요일 오후 7시, 갓 스무 살이 된 7명의 첫 로맨스 여행을 리얼하게 그린 예능 '리얼하이로맨스'는 매주 수요일 오전 8시, 일요일 오후 4시 공개된다. V오리지널 관계자는 ""4월은 새 학기가 시작된 후 뜨거운 열정으로 야심 찬 시작을 알리는 달이다. 이에 브이라이브도 한 해를 대표할 가장 액티브하고 탄탄한 콘텐츠들을 편성했다""며 ""한번 보면 빠져드는 중독성 있는 콘텐츠들이 대거 포진돼 '덕후'를 양산하는 막강한 라인업을 구축했다""고 설명했다. 윤성열 기자 bogo109@",https://entertain.naver.com/ranking/read?oid=108&aid=0002777104,2019.04.17. 오후 5:42,0,0,,관계자,"관계자는 ""4월은 새 학기가 시작된 후 뜨거운 열정으로 야심 찬 시작을 알리는 달이다. 이에 브이라이브도 한 해를 대표할 가장 액티브하고 탄탄한 콘텐츠들을 편성했다""며 ""한번 보면 빠져드는 중독성 있는 콘텐츠들이 대거 포진돼 '덕후'를 양산하는 막강한 라인업을 구축했다""고 설명했다. 윤성열 기자 bogo109@"
205,"십센치 권정열, 취향 저격 스타일.. 훈훈함 UP","/사진= 권정열 인스타그램십센치 권정열이 훈남 포스가 흐르는 일상 사진을 공개 했다.  권정열은 17일 자신의 인스타그램에 훈훈해진 최근 근황을 담은 사진 여러 장을 게재했다.  공개된 사진 속 권정열은 검은 재킷에 백팩을 들고 스타일리쉬한 모습을 보여주고 있다. 37살이라는 나이가 믿기지 않을 만큼 대학생 같은 동안 비주얼을 자랑해 눈길을 끌었다.  이에 대해 다수의 네티즌들은 ""첫사진만 보고 사카구치 켄타론 줄"", ""오늘 스타일 너무좋다 취향 저격"", ""가방끈 손으로 잡은거 미친 듯"" 라는 등의 반응을 보였다.한편 권정열은 지난 3월 '4.3'이라는 앨범을 공개했다.문솔 인턴기자 star@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002777146,2019.04.17. 오후 9:25,0,0,인스타그램,네티즌,"네티즌들은 ""첫사진만 보고 사카구치 켄타론 줄"", ""오늘 스타일 너무좋다 취향 저격"", ""가방끈 손으로 잡은거 미친 듯"" 라는 등의 반응을 보였다.한편 권정열은 지난 3월 '4.3'이라는 앨범을 공개했다.문솔 인턴기자 star@mtstarnews.com"
206,"김옥빈 측 ""'아스달 연대기' 촬영 중 코 골절로 치료..복귀할 것""(공식)","배우 김옥빈 /사진=스타뉴스배우 김옥빈이 tvN 새 주말드라마 '아스달 연대기' 촬영 중 코 골절 부상을 당했다.18일 김옥빈 소속사 화이브라더스코리아 관계자는 스타뉴스에 ""김옥빈이 최근 액션신을 촬영하다가 코 골절을 당해서 곧바로 치료를 받았다""며 ""회복이 되는대로 복귀할 것""이라고 밝혔다.  
/사진=tvN '아스달 연대기' 티저영상 캡처'아스달 연대기'는 상고시대의 문명과 국가의 이야기를 다룬 고대 인류사 판타지 드라마. '미생' '시그널' '나의 아저씨'를 연출한 김원석 PD와 '뿌리깊은나무' '육룡이 나르샤' 등을 집필한 김영현 작가가 의기투합 했다. 특히 장동건, 송중기, 김지원, 김옥빈 등 화려한 출연진과 한반도의 신화적 이야기를 그리는 첫 시도로 주목 받는다.  '아스달 연대기'는 '자백' 후속으로 6월 방송될 예정이다. 한해선 기자 hhs422@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002777277,2019.04.18. 오전 10:42,0,0,,관계자,"관계자는 스타뉴스에 ""김옥빈이 최근 액션신을 촬영하다가 코 골절을 당해서 곧바로 치료를 받았다""며 ""회복이 되는대로 복귀할 것""이라고 밝혔다.  
/사진=tvN '아스달 연대기' 티저영상 캡처'아스달 연대기'는 상고시대의 문명과 국가의 이야기를 다룬 고대 인류사 판타지 드라마. '미생' '시그널' '나의 아저씨'를 연출한 김원석 PD와 '뿌리깊은나무' '육룡이 나르샤' 등을 집필한 김영현 작가가 의기투합 했다. 특히 장동건, 송중기, 김지원, 김옥빈 등 화려한 출연진과 한반도의 신화적 이야기를 그리는 첫 시도로 주목 받는다.  '아스달 연대기'는 '자백' 후속으로 6월 방송될 예정이다. 한해선 기자 hhs422@mtstarnews.com"
207,"'분유 버프' LG 오지환 아빠 된다, 결혼식은 시즌 끝나고","LG 오지환(왼쪽).  /사진=LG트윈스 제공LG 트윈스 유격수 오지환(29)이 아빠가 된다.올해 초 오지환은 사랑을 키워왔던 여자친구 쇼호스트 김영은 씨와 혼인신고를 이미 마쳤다. 아내가 개인 SNS에 임신 초음파 사진을 올리면서 이 소식이 알려졌다.오지환은 야구에 집중하기 위해 관련 사실에 대해 말을 아껴왔다. LG 구단 관계자는 18일 ""결혼식과 신혼여행만 시즌 끝나고 치를 것""이라고 밝혔다.오지환은 올해 한층 안정적인 수비 실력을 뽐내며 주전 유격수로 활약 중이다. 오지환은 현재 리그 내야수 중 가장 많은 186⅔이닝을 소화하며 실책은 하나도 없다. 170이닝 이상 출전한 내야수 중 실책이 없는 선수는 오지환뿐이다.한편 오지환은 18일 오후 6시30분 창원NC파크에서 열리는 NC 다이노스전에 출전할 예정이다.창원=한동훈 기자 dhhan@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002777377,2019.04.18. 오후 3:21,0,0,,관계자,"관계자는 18일 ""결혼식과 신혼여행만 시즌 끝나고 치를 것""이라고 밝혔다.오지환은 올해 한층 안정적인 수비 실력을 뽐내며 주전 유격수로 활약 중이다. 오지환은 현재 리그 내야수 중 가장 많은 186⅔이닝을 소화하며 실책은 하나도 없다. 170이닝 이상 출전한 내야수 중 실책이 없는 선수는 오지환뿐이다.한편 오지환은 18일 오후 6시30분 창원NC파크에서 열리는 NC 다이노스전에 출전할 예정이다.창원=한동훈 기자 dhhan@mtstarnews.com"
208,"블랙핑크 리사, 과자 먹으며 뽐낸 자유로움","리사./사진=리사 인스타그램걸 그룹 블랙핑크(지수 제니 로제 리사) 멤버 리사가 자유로운 근황을 알렸다.리사는 19일 자신의 인스타그램에 ""Cute onesie""라는 글과 함께 사진을 게재했다. 여기서 onesie는 우리 말로 원지라고 하며 상하의가 일체형으로 이뤄진 의복을 뜻한다. 
리사./사진=리사 인스타그램사진 속 리사는 소파에 누워 과자를 먹는 채로 카메라를 응시하고 있다. 특히 리사의 긴 다리가 눈길을 끈다.이를 접한 네티즌들은 ""귀여워요"", ""사랑스러워"", ""아름다워요"" 등 다양한 반응을 내놓았다.리사가 속한 블랙핑크는 지난 5일 타이틀곡 'Kill This Love'를 포함한 동명의 앨범으로 컴백해 많은 인기를 끌고 있다. 이건희 이슈팀기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002777589,2019.04.19. 오전 9:19,0,0,인스타그램,네티즌,"네티즌들은 ""귀여워요"", ""사랑스러워"", ""아름다워요"" 등 다양한 반응을 내놓았다.리사가 속한 블랙핑크는 지난 5일 타이틀곡 'Kill This Love'를 포함한 동명의 앨범으로 컴백해 많은 인기를 끌고 있다. 이건희 이슈팀기자 topkeontop12@mtstarnews.com"
